path,scenes,raw_scenes
results/pampersus/C8uUSrWpzqv_2024-06-27_15-14-31_UTC,"[(0.0, 5.2), (5.2, 7.267), (7.267, 9.933), (9.933, 13.7), (13.7, 14.6), (14.6, 16.167), (16.167, 17.733), (17.733, 20.0), (20.0, 21.9), (21.9, 23.367), (23.367, 24.067), (24.067, 26.933), (26.933, 28.7), (28.7, 29.833), (29.833, 30.467), (30.467, 32.567), (32.567, 33.567)]","[('00:00:00.000', '00:00:05.200'), ('00:00:05.200', '00:00:07.267'), ('00:00:07.267', '00:00:09.933'), ('00:00:09.933', '00:00:13.700'), ('00:00:13.700', '00:00:14.600'), ('00:00:14.600', '00:00:16.167'), ('00:00:16.167', '00:00:17.733'), ('00:00:17.733', '00:00:20.000'), ('00:00:20.000', '00:00:21.900'), ('00:00:21.900', '00:00:23.367'), ('00:00:23.367', '00:00:24.067'), ('00:00:24.067', '00:00:26.933'), ('00:00:26.933', '00:00:28.700'), ('00:00:28.700', '00:00:29.833'), ('00:00:29.833', '00:00:30.467'), ('00:00:30.467', '00:00:32.567'), ('00:00:32.567', '00:00:33.567')]"
results/pampersus/C7ZGPj5AFhq_2024-05-25_12-53-49_UTC,"[(0.0, 1.5), (1.5, 2.333), (2.333, 3.333), (3.333, 4.6), (4.6, 6.067), (6.067, 6.933), (6.933, 7.933), (7.933, 9.233), (9.233, 13.067), (13.067, 14.067), (14.067, 15.0), (15.0, 15.733), (15.733, 16.6), (16.6, 18.0), (18.0, 19.033), (19.033, 19.9), (19.9, 20.967), (20.967, 22.033), (22.033, 23.133), (23.133, 24.167), (24.167, 25.067), (25.067, 27.033), (27.033, 27.867), (27.867, 29.167), (29.167, 31.0), (31.0, 32.1), (32.1, 32.867), (32.867, 34.167), (34.167, 36.1)]","[('00:00:00.000', '00:00:01.500'), ('00:00:01.500', '00:00:02.333'), ('00:00:02.333', '00:00:03.333'), ('00:00:03.333', '00:00:04.600'), ('00:00:04.600', '00:00:06.067'), ('00:00:06.067', '00:00:06.933'), ('00:00:06.933', '00:00:07.933'), ('00:00:07.933', '00:00:09.233'), ('00:00:09.233', '00:00:13.067'), ('00:00:13.067', '00:00:14.067'), ('00:00:14.067', '00:00:15.000'), ('00:00:15.000', '00:00:15.733'), ('00:00:15.733', '00:00:16.600'), ('00:00:16.600', '00:00:18.000'), ('00:00:18.000', '00:00:19.033'), ('00:00:19.033', '00:00:19.900'), ('00:00:19.900', '00:00:20.967'), ('00:00:20.967', '00:00:22.033'), ('00:00:22.033', '00:00:23.133'), ('00:00:23.133', '00:00:24.167'), ('00:00:24.167', '00:00:25.067'), ('00:00:25.067', '00:00:27.033'), ('00:00:27.033', '00:00:27.867'), ('00:00:27.867', '00:00:29.167'), ('00:00:29.167', '00:00:31.000'), ('00:00:31.000', '00:00:32.100'), ('00:00:32.100', '00:00:32.867'), ('00:00:32.867', '00:00:34.167'), ('00:00:34.167', '00:00:36.100')]"
results/pampersus/C5EvBVIANf7_2024-03-28_22-03-25_UTC,"[(0.0, 4.933), (4.933, 15.533), (15.533, 25.633)]","[('00:00:00.000', '00:00:04.933'), ('00:00:04.933', '00:00:15.533'), ('00:00:15.533', '00:00:25.633')]"
results/pampersus/C8Fg-OnPHPJ_2024-06-11_18-54-23_UTC,"[(0.0, 3.467), (3.467, 7.667), (7.667, 9.8), (9.8, 11.1), (11.1, 12.0), (12.0, 15.067), (15.067, 17.633), (17.633, 20.4), (20.4, 22.367), (22.367, 24.633), (24.633, 27.567), (27.567, 28.8)]","[('00:00:00.000', '00:00:03.467'), ('00:00:03.467', '00:00:07.667'), ('00:00:07.667', '00:00:09.800'), ('00:00:09.800', '00:00:11.100'), ('00:00:11.100', '00:00:12.000'), ('00:00:12.000', '00:00:15.067'), ('00:00:15.067', '00:00:17.633'), ('00:00:17.633', '00:00:20.400'), ('00:00:20.400', '00:00:22.367'), ('00:00:22.367', '00:00:24.633'), ('00:00:24.633', '00:00:27.567'), ('00:00:27.567', '00:00:28.800')]"
results/pampersus/C2yS1sdsf3e_2024-02-01_01-08-25_UTC,"[(0.0, 2.461), (2.461, 4.338), (4.338, 5.172), (5.172, 6.507), (6.507, 8.884), (8.884, 13.972), (13.972, 17.351), (17.351, 20.312), (20.312, 22.564), (22.564, 23.941), (23.941, 27.069), (27.069, 30.364), (30.364, 34.785), (34.785, 37.287), (37.287, 43.085), (43.085, 43.961), (43.961, 45.128), (45.128, 48.757), (48.757, 50.384), (50.384, 51.552), (51.552, 51.718)]","[('00:00:00.000', '00:00:02.461'), ('00:00:02.461', '00:00:04.338'), ('00:00:04.338', '00:00:05.172'), ('00:00:05.172', '00:00:06.507'), ('00:00:06.507', '00:00:08.884'), ('00:00:08.884', '00:00:13.972'), ('00:00:13.972', '00:00:17.351'), ('00:00:17.351', '00:00:20.312'), ('00:00:20.312', '00:00:22.564'), ('00:00:22.564', '00:00:23.941'), ('00:00:23.941', '00:00:27.069'), ('00:00:27.069', '00:00:30.364'), ('00:00:30.364', '00:00:34.785'), ('00:00:34.785', '00:00:37.287'), ('00:00:37.287', '00:00:43.085'), ('00:00:43.085', '00:00:43.961'), ('00:00:43.961', '00:00:45.128'), ('00:00:45.128', '00:00:48.757'), ('00:00:48.757', '00:00:50.384'), ('00:00:50.384', '00:00:51.552'), ('00:00:51.552', '00:00:51.718')]"
results/pampersus/C6hDjz_g82H_2024-05-03_18-35-10_UTC_1,"[(0.0, 1.2), (1.2, 2.067), (2.067, 2.6), (2.6, 4.9), (4.9, 6.4), (6.4, 7.367), (7.367, 9.2), (9.2, 9.933), (9.933, 12.7), (12.7, 13.967), (13.967, 15.033), (15.033, 16.433), (16.433, 17.2), (17.2, 18.333), (18.333, 19.267), (19.267, 19.9), (19.9, 20.8), (20.8, 25.933), (25.933, 26.7), (26.7, 31.0)]","[('00:00:00.000', '00:00:01.200'), ('00:00:01.200', '00:00:02.067'), ('00:00:02.067', '00:00:02.600'), ('00:00:02.600', '00:00:04.900'), ('00:00:04.900', '00:00:06.400'), ('00:00:06.400', '00:00:07.367'), ('00:00:07.367', '00:00:09.200'), ('00:00:09.200', '00:00:09.933'), ('00:00:09.933', '00:00:12.700'), ('00:00:12.700', '00:00:13.967'), ('00:00:13.967', '00:00:15.033'), ('00:00:15.033', '00:00:16.433'), ('00:00:16.433', '00:00:17.200'), ('00:00:17.200', '00:00:18.333'), ('00:00:18.333', '00:00:19.267'), ('00:00:19.267', '00:00:19.900'), ('00:00:19.900', '00:00:20.800'), ('00:00:20.800', '00:00:25.933'), ('00:00:25.933', '00:00:26.700'), ('00:00:26.700', '00:00:31.000')]"
results/pampersus/C22PvAPOMiJ_2024-02-02_13-59-07_UTC,"[(0.0, 3.9), (3.9, 5.8), (5.8, 6.733), (6.733, 7.433), (7.433, 8.067), (8.067, 9.6), (9.6, 11.467), (11.467, 34.1), (34.1, 39.4), (39.4, 41.667), (41.667, 43.2), (43.2, 45.767), (45.767, 47.867), (47.867, 50.133), (50.133, 51.233), (51.233, 52.8), (52.8, 55.7), (55.7, 58.5), (58.5, 66.43299999999999), (66.43299999999999, 70.6)]","[('00:00:00.000', '00:00:03.900'), ('00:00:03.900', '00:00:05.800'), ('00:00:05.800', '00:00:06.733'), ('00:00:06.733', '00:00:07.433'), ('00:00:07.433', '00:00:08.067'), ('00:00:08.067', '00:00:09.600'), ('00:00:09.600', '00:00:11.467'), ('00:00:11.467', '00:00:34.100'), ('00:00:34.100', '00:00:39.400'), ('00:00:39.400', '00:00:41.667'), ('00:00:41.667', '00:00:43.200'), ('00:00:43.200', '00:00:45.767'), ('00:00:45.767', '00:00:47.867'), ('00:00:47.867', '00:00:50.133'), ('00:00:50.133', '00:00:51.233'), ('00:00:51.233', '00:00:52.800'), ('00:00:52.800', '00:00:55.700'), ('00:00:55.700', '00:00:58.500'), ('00:00:58.500', '00:01:06.433'), ('00:01:06.433', '00:01:10.600')]"
results/pampersus/C8hO4jkOQgl_2024-06-22_13-14-34_UTC,"[(0.0, 3.033), (3.033, 4.033), (4.033, 6.5), (6.5, 8.733), (8.733, 15.033), (15.033, 16.033), (16.033, 17.0), (17.0, 20.033), (20.033, 22.267), (22.267, 24.3), (24.3, 24.833), (24.833, 25.867), (25.867, 26.867), (26.867, 28.7), (28.7, 29.6), (29.6, 44.533)]","[('00:00:00.000', '00:00:03.033'), ('00:00:03.033', '00:00:04.033'), ('00:00:04.033', '00:00:06.500'), ('00:00:06.500', '00:00:08.733'), ('00:00:08.733', '00:00:15.033'), ('00:00:15.033', '00:00:16.033'), ('00:00:16.033', '00:00:17.000'), ('00:00:17.000', '00:00:20.033'), ('00:00:20.033', '00:00:22.267'), ('00:00:22.267', '00:00:24.300'), ('00:00:24.300', '00:00:24.833'), ('00:00:24.833', '00:00:25.867'), ('00:00:25.867', '00:00:26.867'), ('00:00:26.867', '00:00:28.700'), ('00:00:28.700', '00:00:29.600'), ('00:00:29.600', '00:00:44.533')]"
results/pampersus/C_sZ6jMO4qj_2024-09-09_10-59-11_UTC_1,"[(0.0, 2.8), (2.8, 3.433), (3.433, 5.333), (5.333, 7.0), (7.0, 9.567), (9.567, 10.367), (10.367, 11.167), (11.167, 11.6), (11.6, 14.333), (14.333, 16.0), (16.0, 18.033), (18.033, 19.7), (19.7, 21.0), (21.0, 22.6), (22.6, 24.633), (24.633, 30.0)]","[('00:00:00.000', '00:00:02.800'), ('00:00:02.800', '00:00:03.433'), ('00:00:03.433', '00:00:05.333'), ('00:00:05.333', '00:00:07.000'), ('00:00:07.000', '00:00:09.567'), ('00:00:09.567', '00:00:10.367'), ('00:00:10.367', '00:00:11.167'), ('00:00:11.167', '00:00:11.600'), ('00:00:11.600', '00:00:14.333'), ('00:00:14.333', '00:00:16.000'), ('00:00:16.000', '00:00:18.033'), ('00:00:18.033', '00:00:19.700'), ('00:00:19.700', '00:00:21.000'), ('00:00:21.000', '00:00:22.600'), ('00:00:22.600', '00:00:24.633'), ('00:00:24.633', '00:00:30.000')]"
results/pampersus/C43eNA_gfMM_2024-03-23_18-31-18_UTC,"[(0.0, 0.9), (0.9, 1.467), (1.467, 2.933), (2.933, 4.7), (4.7, 7.367), (7.367, 8.533), (8.533, 11.0), (11.0, 11.967), (11.967, 13.367), (13.367, 14.033), (14.033, 15.233), (15.233, 16.867), (16.867, 19.433), (19.433, 20.0), (20.0, 22.667), (22.667, 24.967), (24.967, 26.833), (26.833, 28.4), (28.4, 29.8), (29.8, 31.8), (31.8, 32.567), (32.567, 33.067), (33.067, 33.567), (33.567, 34.0), (34.0, 35.5)]","[('00:00:00.000', '00:00:00.900'), ('00:00:00.900', '00:00:01.467'), ('00:00:01.467', '00:00:02.933'), ('00:00:02.933', '00:00:04.700'), ('00:00:04.700', '00:00:07.367'), ('00:00:07.367', '00:00:08.533'), ('00:00:08.533', '00:00:11.000'), ('00:00:11.000', '00:00:11.967'), ('00:00:11.967', '00:00:13.367'), ('00:00:13.367', '00:00:14.033'), ('00:00:14.033', '00:00:15.233'), ('00:00:15.233', '00:00:16.867'), ('00:00:16.867', '00:00:19.433'), ('00:00:19.433', '00:00:20.000'), ('00:00:20.000', '00:00:22.667'), ('00:00:22.667', '00:00:24.967'), ('00:00:24.967', '00:00:26.833'), ('00:00:26.833', '00:00:28.400'), ('00:00:28.400', '00:00:29.800'), ('00:00:29.800', '00:00:31.800'), ('00:00:31.800', '00:00:32.567'), ('00:00:32.567', '00:00:33.067'), ('00:00:33.067', '00:00:33.567'), ('00:00:33.567', '00:00:34.000'), ('00:00:34.000', '00:00:35.500')]"
results/pampersus/C7oyxBVgHIp_2024-05-31_15-13-39_UTC_1,"[(0.0, 18.633), (18.633, 29.8), (29.8, 31.833), (31.833, 33.0), (33.0, 38.833)]","[('00:00:00.000', '00:00:18.633'), ('00:00:18.633', '00:00:29.800'), ('00:00:29.800', '00:00:31.833'), ('00:00:31.833', '00:00:33.000'), ('00:00:33.000', '00:00:38.833')]"
results/pampersus/C8fLGU5O-W8_2024-06-21_18-05-19_UTC,"[(0.0, 2.3), (2.3, 4.367), (4.367, 6.333), (6.333, 11.133), (11.133, 22.9), (22.9, 24.967), (24.967, 27.367), (27.367, 30.033), (30.033, 31.3), (31.3, 32.067), (32.067, 35.633), (35.633, 37.133), (37.133, 39.9), (39.9, 45.233)]","[('00:00:00.000', '00:00:02.300'), ('00:00:02.300', '00:00:04.367'), ('00:00:04.367', '00:00:06.333'), ('00:00:06.333', '00:00:11.133'), ('00:00:11.133', '00:00:22.900'), ('00:00:22.900', '00:00:24.967'), ('00:00:24.967', '00:00:27.367'), ('00:00:27.367', '00:00:30.033'), ('00:00:30.033', '00:00:31.300'), ('00:00:31.300', '00:00:32.067'), ('00:00:32.067', '00:00:35.633'), ('00:00:35.633', '00:00:37.133'), ('00:00:37.133', '00:00:39.900'), ('00:00:39.900', '00:00:45.233')]"
results/pampersus/DA6oTXQSCRn_2024-10-09_20-12-37_UTC_1,"[(0.0, 3.133), (3.133, 5.933), (5.933, 7.867), (7.867, 9.3), (9.3, 11.367), (11.367, 12.4), (12.4, 13.967), (13.967, 16.133), (16.133, 18.0), (18.0, 19.9), (19.9, 22.567), (22.567, 24.3), (24.3, 25.5), (25.5, 27.667), (27.667, 28.833), (28.833, 30.067), (30.067, 30.7), (30.7, 32.0), (32.0, 32.9), (32.9, 36.4), (36.4, 40.833)]","[('00:00:00.000', '00:00:03.133'), ('00:00:03.133', '00:00:05.933'), ('00:00:05.933', '00:00:07.867'), ('00:00:07.867', '00:00:09.300'), ('00:00:09.300', '00:00:11.367'), ('00:00:11.367', '00:00:12.400'), ('00:00:12.400', '00:00:13.967'), ('00:00:13.967', '00:00:16.133'), ('00:00:16.133', '00:00:18.000'), ('00:00:18.000', '00:00:19.900'), ('00:00:19.900', '00:00:22.567'), ('00:00:22.567', '00:00:24.300'), ('00:00:24.300', '00:00:25.500'), ('00:00:25.500', '00:00:27.667'), ('00:00:27.667', '00:00:28.833'), ('00:00:28.833', '00:00:30.067'), ('00:00:30.067', '00:00:30.700'), ('00:00:30.700', '00:00:32.000'), ('00:00:32.000', '00:00:32.900'), ('00:00:32.900', '00:00:36.400'), ('00:00:36.400', '00:00:40.833')]"
results/pampersus/C5g-9THrKnN_2024-04-08_21-21-28_UTC,"[(0.0, 1.7), (1.7, 5.967), (5.967, 6.967), (6.967, 7.8), (7.8, 9.167), (9.167, 10.567), (10.567, 12.567), (12.567, 17.033), (17.033, 18.467), (18.467, 22.667), (22.667, 25.233), (25.233, 29.033)]","[('00:00:00.000', '00:00:01.700'), ('00:00:01.700', '00:00:05.967'), ('00:00:05.967', '00:00:06.967'), ('00:00:06.967', '00:00:07.800'), ('00:00:07.800', '00:00:09.167'), ('00:00:09.167', '00:00:10.567'), ('00:00:10.567', '00:00:12.567'), ('00:00:12.567', '00:00:17.033'), ('00:00:17.033', '00:00:18.467'), ('00:00:18.467', '00:00:22.667'), ('00:00:22.667', '00:00:25.233'), ('00:00:25.233', '00:00:29.033')]"
results/pampersus/C6zAvZngvwg_2024-05-10_17-55-30_UTC,"[(0.0, 1.376), (1.376, 2.169), (2.169, 3.003), (3.003, 3.795), (3.795, 5.297), (5.297, 9.259), (9.259, 10.552), (10.552, 13.304), (13.304, 15.348), (15.348, 16.933), (16.933, 18.81), (18.81, 20.52), (20.52, 21.687), (21.687, 27.193), (27.193, 30.821)]","[('00:00:00.000', '00:00:01.376'), ('00:00:01.376', '00:00:02.169'), ('00:00:02.169', '00:00:03.003'), ('00:00:03.003', '00:00:03.795'), ('00:00:03.795', '00:00:05.297'), ('00:00:05.297', '00:00:09.259'), ('00:00:09.259', '00:00:10.552'), ('00:00:10.552', '00:00:13.304'), ('00:00:13.304', '00:00:15.348'), ('00:00:15.348', '00:00:16.933'), ('00:00:16.933', '00:00:18.810'), ('00:00:18.810', '00:00:20.520'), ('00:00:20.520', '00:00:21.687'), ('00:00:21.687', '00:00:27.193'), ('00:00:27.193', '00:00:30.821')]"
results/pampersus/C8w-HlTJSYx_2024-06-28_15-59-14_UTC_1,"[(0.0, 3.828), (3.828, 4.621), (4.621, 6.448), (6.448, 7.897), (7.897, 10.793), (10.793, 13.172), (13.172, 14.345), (14.345, 15.241), (15.241, 17.207), (17.207, 18.69), (18.69, 20.552), (20.552, 22.241), (22.241, 25.034), (25.034, 26.345), (26.345, 27.0), (27.0, 29.828), (29.828, 32.207), (32.207, 37.517)]","[('00:00:00.000', '00:00:03.828'), ('00:00:03.828', '00:00:04.621'), ('00:00:04.621', '00:00:06.448'), ('00:00:06.448', '00:00:07.897'), ('00:00:07.897', '00:00:10.793'), ('00:00:10.793', '00:00:13.172'), ('00:00:13.172', '00:00:14.345'), ('00:00:14.345', '00:00:15.241'), ('00:00:15.241', '00:00:17.207'), ('00:00:17.207', '00:00:18.690'), ('00:00:18.690', '00:00:20.552'), ('00:00:20.552', '00:00:22.241'), ('00:00:22.241', '00:00:25.034'), ('00:00:25.034', '00:00:26.345'), ('00:00:26.345', '00:00:27.000'), ('00:00:27.000', '00:00:29.828'), ('00:00:29.828', '00:00:32.207'), ('00:00:32.207', '00:00:37.517')]"
results/pampersus/C7E44h-OtbZ_2024-05-17_16-33-27_UTC,"[(0.0, 0.733), (0.733, 1.967), (1.967, 3.633), (3.633, 6.333), (6.333, 8.133), (8.133, 9.2), (9.2, 12.033), (12.033, 13.133), (13.133, 14.033), (14.033, 15.6), (15.6, 16.533), (16.533, 18.433), (18.433, 20.9), (20.9, 22.033), (22.033, 24.533), (24.533, 26.033)]","[('00:00:00.000', '00:00:00.733'), ('00:00:00.733', '00:00:01.967'), ('00:00:01.967', '00:00:03.633'), ('00:00:03.633', '00:00:06.333'), ('00:00:06.333', '00:00:08.133'), ('00:00:08.133', '00:00:09.200'), ('00:00:09.200', '00:00:12.033'), ('00:00:12.033', '00:00:13.133'), ('00:00:13.133', '00:00:14.033'), ('00:00:14.033', '00:00:15.600'), ('00:00:15.600', '00:00:16.533'), ('00:00:16.533', '00:00:18.433'), ('00:00:18.433', '00:00:20.900'), ('00:00:20.900', '00:00:22.033'), ('00:00:22.033', '00:00:24.533'), ('00:00:24.533', '00:00:26.033')]"
results/pampersus/C3bBGTAuHCN_2024-02-16_20-44-28_UTC_1,"[(0.0, 1.567), (1.567, 7.6), (7.6, 42.3), (42.3, 44.867), (44.867, 44.967)]","[('00:00:00.000', '00:00:01.567'), ('00:00:01.567', '00:00:07.600'), ('00:00:07.600', '00:00:42.300'), ('00:00:42.300', '00:00:44.867'), ('00:00:44.867', '00:00:44.967')]"
results/pampersus/C8vXV0dPIKf_2024-06-28_00-58-52_UTC_1,"[(0.0, 1.733), (1.733, 2.5), (2.5, 2.967), (2.967, 4.1), (4.1, 4.833), (4.833, 6.933), (6.933, 7.667), (7.667, 8.967), (8.967, 9.533), (9.533, 10.7), (10.7, 11.933), (11.933, 14.7), (14.7, 23.633), (23.633, 26.067), (26.067, 27.533), (27.533, 29.633), (29.633, 30.333), (30.333, 31.333), (31.333, 33.367)]","[('00:00:00.000', '00:00:01.733'), ('00:00:01.733', '00:00:02.500'), ('00:00:02.500', '00:00:02.967'), ('00:00:02.967', '00:00:04.100'), ('00:00:04.100', '00:00:04.833'), ('00:00:04.833', '00:00:06.933'), ('00:00:06.933', '00:00:07.667'), ('00:00:07.667', '00:00:08.967'), ('00:00:08.967', '00:00:09.533'), ('00:00:09.533', '00:00:10.700'), ('00:00:10.700', '00:00:11.933'), ('00:00:11.933', '00:00:14.700'), ('00:00:14.700', '00:00:23.633'), ('00:00:23.633', '00:00:26.067'), ('00:00:26.067', '00:00:27.533'), ('00:00:27.533', '00:00:29.633'), ('00:00:29.633', '00:00:30.333'), ('00:00:30.333', '00:00:31.333'), ('00:00:31.333', '00:00:33.367')]"
results/pampersus/C7pIiNyuBoE_2024-05-31_18-21-50_UTC_1,"[(0.0, 3.3), (3.3, 4.267), (4.267, 5.933), (5.933, 8.033), (8.033, 8.867), (8.867, 9.767), (9.767, 10.667), (10.667, 11.5), (11.5, 12.6), (12.6, 14.033), (14.033, 16.0), (16.0, 16.567), (16.567, 18.5), (18.5, 20.067), (20.067, 21.967), (21.967, 23.067), (23.067, 23.667), (23.667, 25.0), (25.0, 27.7), (27.7, 29.167), (29.167, 32.6), (32.6, 34.6), (34.6, 36.633), (36.633, 38.767), (38.767, 41.233)]","[('00:00:00.000', '00:00:03.300'), ('00:00:03.300', '00:00:04.267'), ('00:00:04.267', '00:00:05.933'), ('00:00:05.933', '00:00:08.033'), ('00:00:08.033', '00:00:08.867'), ('00:00:08.867', '00:00:09.767'), ('00:00:09.767', '00:00:10.667'), ('00:00:10.667', '00:00:11.500'), ('00:00:11.500', '00:00:12.600'), ('00:00:12.600', '00:00:14.033'), ('00:00:14.033', '00:00:16.000'), ('00:00:16.000', '00:00:16.567'), ('00:00:16.567', '00:00:18.500'), ('00:00:18.500', '00:00:20.067'), ('00:00:20.067', '00:00:21.967'), ('00:00:21.967', '00:00:23.067'), ('00:00:23.067', '00:00:23.667'), ('00:00:23.667', '00:00:25.000'), ('00:00:25.000', '00:00:27.700'), ('00:00:27.700', '00:00:29.167'), ('00:00:29.167', '00:00:32.600'), ('00:00:32.600', '00:00:34.600'), ('00:00:34.600', '00:00:36.633'), ('00:00:36.633', '00:00:38.767'), ('00:00:38.767', '00:00:41.233')]"
results/pampersus/C761XVSu5iS_2024-06-07_15-21-28_UTC,"[(0.0, 1.967), (1.967, 2.5), (2.5, 3.633), (3.633, 4.667), (4.667, 7.9), (7.9, 8.6), (8.6, 9.767), (9.767, 11.0), (11.0, 13.067), (13.067, 17.233), (17.233, 20.1), (20.1, 23.133), (23.133, 24.733), (24.733, 26.2), (26.2, 27.567), (27.567, 32.6)]","[('00:00:00.000', '00:00:01.967'), ('00:00:01.967', '00:00:02.500'), ('00:00:02.500', '00:00:03.633'), ('00:00:03.633', '00:00:04.667'), ('00:00:04.667', '00:00:07.900'), ('00:00:07.900', '00:00:08.600'), ('00:00:08.600', '00:00:09.767'), ('00:00:09.767', '00:00:11.000'), ('00:00:11.000', '00:00:13.067'), ('00:00:13.067', '00:00:17.233'), ('00:00:17.233', '00:00:20.100'), ('00:00:20.100', '00:00:23.133'), ('00:00:23.133', '00:00:24.733'), ('00:00:24.733', '00:00:26.200'), ('00:00:26.200', '00:00:27.567'), ('00:00:27.567', '00:00:32.600')]"
results/pampersus/C8njDanOaAF_2024-06-25_00-07-21_UTC,"[(0.0, 0.9), (0.9, 2.133), (2.133, 3.167), (3.167, 4.167), (4.167, 4.867), (4.867, 6.267), (6.267, 6.8), (6.8, 7.533), (7.533, 8.433), (8.433, 9.067), (9.067, 12.933), (12.933, 13.5), (13.5, 14.8), (14.8, 16.467), (16.467, 24.1), (24.1, 26.267), (26.267, 28.0), (28.0, 29.633), (29.633, 32.167), (32.167, 33.567), (33.567, 34.6)]","[('00:00:00.000', '00:00:00.900'), ('00:00:00.900', '00:00:02.133'), ('00:00:02.133', '00:00:03.167'), ('00:00:03.167', '00:00:04.167'), ('00:00:04.167', '00:00:04.867'), ('00:00:04.867', '00:00:06.267'), ('00:00:06.267', '00:00:06.800'), ('00:00:06.800', '00:00:07.533'), ('00:00:07.533', '00:00:08.433'), ('00:00:08.433', '00:00:09.067'), ('00:00:09.067', '00:00:12.933'), ('00:00:12.933', '00:00:13.500'), ('00:00:13.500', '00:00:14.800'), ('00:00:14.800', '00:00:16.467'), ('00:00:16.467', '00:00:24.100'), ('00:00:24.100', '00:00:26.267'), ('00:00:26.267', '00:00:28.000'), ('00:00:28.000', '00:00:29.633'), ('00:00:29.633', '00:00:32.167'), ('00:00:32.167', '00:00:33.567'), ('00:00:33.567', '00:00:34.600')]"
results/pampersus/C6aAfTrRNNy_2024-05-01_00-53-07_UTC_1,"[(0.0, 2.333), (2.333, 4.533), (4.533, 5.1), (5.1, 5.733), (5.733, 8.033), (8.033, 11.033), (11.033, 12.3), (12.3, 15.033), (15.033, 16.567), (16.567, 18.3), (18.3, 18.833), (18.833, 20.333), (20.333, 23.133), (23.133, 23.967), (23.967, 25.5), (25.5, 27.333), (27.333, 29.767), (29.767, 33.667), (33.667, 38.767), (38.767, 42.533), (42.533, 43.333), (43.333, 46.933), (46.933, 49.967), (49.967, 52.367), (52.367, 57.767)]","[('00:00:00.000', '00:00:02.333'), ('00:00:02.333', '00:00:04.533'), ('00:00:04.533', '00:00:05.100'), ('00:00:05.100', '00:00:05.733'), ('00:00:05.733', '00:00:08.033'), ('00:00:08.033', '00:00:11.033'), ('00:00:11.033', '00:00:12.300'), ('00:00:12.300', '00:00:15.033'), ('00:00:15.033', '00:00:16.567'), ('00:00:16.567', '00:00:18.300'), ('00:00:18.300', '00:00:18.833'), ('00:00:18.833', '00:00:20.333'), ('00:00:20.333', '00:00:23.133'), ('00:00:23.133', '00:00:23.967'), ('00:00:23.967', '00:00:25.500'), ('00:00:25.500', '00:00:27.333'), ('00:00:27.333', '00:00:29.767'), ('00:00:29.767', '00:00:33.667'), ('00:00:33.667', '00:00:38.767'), ('00:00:38.767', '00:00:42.533'), ('00:00:42.533', '00:00:43.333'), ('00:00:43.333', '00:00:46.933'), ('00:00:46.933', '00:00:49.967'), ('00:00:49.967', '00:00:52.367'), ('00:00:52.367', '00:00:57.767')]"
results/pampersus/C6jklsmvMB4_2024-05-04_18-11-06_UTC_1,"[(0.0, 0.733), (0.733, 1.433), (1.433, 5.367), (5.367, 6.633), (6.633, 8.067), (8.067, 8.933), (8.933, 11.233), (11.233, 12.633), (12.633, 14.133), (14.133, 15.267), (15.267, 16.833), (16.833, 18.4), (18.4, 20.4), (20.4, 23.333), (23.333, 25.633), (25.633, 27.433), (27.433, 28.5), (28.5, 31.367), (31.367, 32.967), (32.967, 34.367), (34.367, 35.567), (35.567, 36.0), (36.0, 37.7), (37.7, 38.567), (38.567, 39.9), (39.9, 42.133), (42.133, 43.933), (43.933, 44.6), (44.6, 48.033), (48.033, 49.833), (49.833, 51.5)]","[('00:00:00.000', '00:00:00.733'), ('00:00:00.733', '00:00:01.433'), ('00:00:01.433', '00:00:05.367'), ('00:00:05.367', '00:00:06.633'), ('00:00:06.633', '00:00:08.067'), ('00:00:08.067', '00:00:08.933'), ('00:00:08.933', '00:00:11.233'), ('00:00:11.233', '00:00:12.633'), ('00:00:12.633', '00:00:14.133'), ('00:00:14.133', '00:00:15.267'), ('00:00:15.267', '00:00:16.833'), ('00:00:16.833', '00:00:18.400'), ('00:00:18.400', '00:00:20.400'), ('00:00:20.400', '00:00:23.333'), ('00:00:23.333', '00:00:25.633'), ('00:00:25.633', '00:00:27.433'), ('00:00:27.433', '00:00:28.500'), ('00:00:28.500', '00:00:31.367'), ('00:00:31.367', '00:00:32.967'), ('00:00:32.967', '00:00:34.367'), ('00:00:34.367', '00:00:35.567'), ('00:00:35.567', '00:00:36.000'), ('00:00:36.000', '00:00:37.700'), ('00:00:37.700', '00:00:38.567'), ('00:00:38.567', '00:00:39.900'), ('00:00:39.900', '00:00:42.133'), ('00:00:42.133', '00:00:43.933'), ('00:00:43.933', '00:00:44.600'), ('00:00:44.600', '00:00:48.033'), ('00:00:48.033', '00:00:49.833'), ('00:00:49.833', '00:00:51.500')]"
